team1_seed,team2_seed,team1_dis(km),team2_dis(km),team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_adjtempo,team1_adjoe,team1_adjde,team2_adjtempo,team2_adjoe,team2_adjde,team1_outcome,game_id
16,1,482.0347769,211.0277119,0,0,0,0,0,0,88,81,161,131,21,14,21,14,1,6,1,2,0,1,82,81,272,177,27,6,27,6,46.23,33.5987,69.888,13.5069,46.9487,34.7484,69.5355,8.4539,32.3545,34.1019,51.7115,57.0175,0.117,0.0821,52.024,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941,64.4803,97.4966,98.7705,67.7947,120.4208,94.1769,0,2013-1231-1241
10,7,833.3714214,271.9155191,1,1,0,0,0,0,61,38,61,38,22,11,22,11,8,10,1,1,0,0,285,141,384,193,25,9,25,9,51.8955,37.4459,73.1322,7.0087,48.7717,31.0694,72.3122,8.5088,43.7707,33.3333,58.2121,53.8202,0.0897,0.0929,50.6098,36.953,70.8738,9.2697,45.927,32.5383,69.0283,9.2988,31.9855,29.1895,65.8072,60.7101,0.0784,0.0896,69.3289,115.6354,100.0209,61.5596,112.957,96.5989,1,2013-1235-1323
1,16,940.7824498,208.3242788,9,14,6,9,2,2,298,58,505,163,29,5,29,5,1,1,0,0,0,0,31,23,31,23,20,15,20,15,52.8522,36.3636,73.6712,17.5801,39.2883,30.3342,68.6695,7.4227,28.9898,35.639,58.3756,50.6345,0.102,0.1043,48.3128,32.7035,67.972,8.5188,47.5825,32.437,69.5955,10.9465,36.1534,31.3488,48.1527,44.8954,0.0919,0.0906,67.7027,110.3897,88.3561,65.6744,100.4762,101.946,1,2013-1242-1443
4,13,172.9953891,1665.009748,0,8,0,3,0,1,27,7,340,162,27,7,27,7,0,0,0,0,0,0,140,137,265,248,21,9,21,9,46.7742,35.8372,68.5065,10.3084,46.5097,33.2673,68.7011,8.9862,32.9212,29.0731,64.4391,51.552,0.1102,0.0871,49.2718,37.6978,73.719,8.2524,50.6241,30.2128,68.1985,10.6796,35.9917,24.5816,55.2239,50,0.1155,0.0874,62.7742,112.351,94.7635,66.4892,107.9554,96.5155,0,2013-1247-1243
2,15,1785.966023,2778.930393,0,5,0,1,0,1,47,19,489,328,27,6,27,6,4,4,0,0,0,0,436,321,436,321,22,12,22,12,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,46.7811,38.9189,69.4444,3.8499,48.0269,35.3941,71.4502,8.0687,32.2674,38.3749,61.498,55.3571,0.0855,0.0836,63.2544,111.2036,91.599,63.2361,104.839,100.2427,1,2013-1274-1334
11,6,841.0121466,3189.148046,2,16,0,9,0,1,123,80,510,225,20,12,20,12,6,9,3,5,3,3,233,106,399,207,25,9,25,9,48.8768,33.6996,68.4555,15.7939,42.8209,33.8633,69.3694,9.1402,29.7224,34.6939,61.7178,56.1111,0.1171,0.1203,48.8559,33.2685,72.3796,8.4162,46.9185,32.4405,66.4804,7.2975,24.1201,30.8116,58.1686,52.1598,0.1146,0.0887,63.0456,110.6366,95.1842,69.3219,108.4535,95.3998,1,2013-1278-1417
12,5,691.959587,618.8184047,0,0,0,0,0,0,151,86,172,99,26,8,26,8,11,11,5,5,0,0,291,112,321,139,23,11,23,11,49.4314,32.381,67.7829,13.6195,46.188,31.2176,66.3636,7.8261,32.9596,36.3636,45.8547,54.5665,0.1157,0.0811,48,32.9936,63.4021,10.7746,42.8169,28.9362,68.866,7.3191,40.051,24.8677,56.5006,40.3226,0.0917,0.0908,70.7719,110.4305,95.9562,61.9516,104.9075,86.223,1,2013-1279-1458
9,8,820.794739,537.759311,7,9,4,4,1,1,257,143,379,228,20,13,20,13,8,22,6,15,3,7,281,78,699,179,24,10,24,10,45.9582,33.1667,72.093,10,42.4779,37.2828,67.59,9.9001,35.2734,35.9047,56.5957,63.1285,0.1108,0.1148,46.3368,37.2126,67.6656,7.8762,46.2729,34.407,70.2277,8.6118,30.9059,32.4466,60.2041,47.2564,0.1146,0.0947,67.6763,103.5914,91.3551,70.615,111.353,95.3725,0,2013-1314-1437
15,2,890.8753087,104.3602499,1,1,0,0,0,0,70,33,70,33,20,13,20,13,6,10,4,5,2,2,247,72,349,103,26,7,26,7,50.412,36.7056,78.0842,7.4429,49.0789,37.4656,66.8161,11.0112,36.6097,34.8536,54.7071,56.0768,0.0903,0.0765,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,70.6055,112.7653,105.4032,64.306,111.7563,89.2588,0,2013-1326-1233
10,7,2026.879498,3800.052405,0,13,0,3,0,1,35,27,514,331,20,11,20,11,5,12,1,5,0,3,280,170,465,251,22,10,22,10,47.7037,32.2515,75.6881,7.3048,46.5995,32.9582,69.4056,6.3704,26.7499,34.3078,48.8169,50.2632,0.0958,0.0949,48.2759,32.7055,69.0738,11.4566,43.2897,31.7949,68.0077,8.2102,32.4084,32.3741,50.3209,56.7832,0.0994,0.0802,66.8145,109.8045,96.7627,66.8367,104.7737,88.8763,0,2013-1361-1328
9,8,770.9947815,655.8331997,5,14,0,0,0,0,157,74,467,237,23,9,23,9,1,8,1,2,0,0,48,23,326,178,24,10,24,10,48.7961,32.8378,72.2772,9.4951,47.3248,35.3153,72.4299,8.0257,37.2608,29.4899,58.4019,51.5777,0.1161,0.0739,52.8364,39.0658,68.1427,10.124,47.5207,30.1587,72.6248,8.1794,23.7041,32.3077,51.8782,45.6062,0.0942,0.0867,67.0178,110.1654,99.0005,68.1518,114.0926,98.0104,1,2013-1396-1301
14,6,3363.823536,950.7942246,1,2,0,1,0,0,111,65,287,204,19,9,19,9,1,5,1,3,0,0,94,42,214,89,25,7,25,7,51.5487,39.7849,72.6068,10.4788,48.8708,33.2574,72.4638,10.177,33.9664,28.3959,57.2965,49.4905,0.1115,0.0982,50.5795,37.1034,74.9307,10.1515,43.4091,35.8234,71.0652,9.2715,37.5065,30.8539,54.0909,49.2347,0.0997,0.0916,64.3967,106.119,99.9871,66.9529,111.8518,94.4586,0,2013-1112-1217
8,1,911.0308171,771.7708061,0,4,0,1,0,0,25,8,427,266,25,8,25,8,9,17,4,10,2,6,304,111,658,239,29,5,29,5,48.4258,34.0637,71.0754,5.7745,47.1127,34.1121,69.5721,8.096,27.342,37.0456,50.4284,44.3383,0.0683,0.0814,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,64.9916,116.8317,98.5224,67.2329,112.1925,83.7994,0,2013-1257-1161
6,3,248.1649255,627.8852203,4,4,2,2,2,2,165,48,165,48,26,8,26,8,4,4,2,2,0,0,119,53,133,70,23,8,23,8,50.2496,34.3284,69.6379,6.6718,45.3221,33.2162,70.4579,9.2346,35.7906,30.3791,53.4772,48.3333,0.088,0.1012,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,64.4198,107.7735,94.3603,64.9445,112.1973,94.3506,0,2013-1266-1139
4,5,3276.14432,3885.129632,3,7,0,2,0,0,117,84,410,259,26,7,26,7,2,2,1,1,1,1,110,36,110,36,26,8,26,8,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,50.5198,35.125,70.1046,8.9052,50.0817,32.9451,68.3424,8.7318,35.6665,32.9315,51.5842,51.0481,0.1697,0.0861,64.9809,118.0446,96.465,68.4232,111.4942,94.8571,1,2013-1276-1433
6,3,904.8603623,1820.955131,2,2,0,0,0,0,105,33,105,33,30,4,30,4,15,15,10,10,6,6,437,177,437,177,25,8,25,8,51.1156,37.1622,66.0182,16.2791,43.7632,32.9564,67.6512,8.046,28.5852,30.3729,61.9877,50.0606,0.1274,0.1055,50.4077,34.0594,70.7965,11.0659,44.2636,30.0623,66.9967,8.8955,27.2384,34.3132,53.4038,51.0176,0.1248,0.1128,69.666,107.0489,90.9759,64.3999,110.5066,89.6802,0,2013-1277-1272
12,4,3192.513655,742.1573281,0,8,0,0,0,0,71,36,481,279,26,8,26,8,0,4,0,0,0,0,27,6,380,355,27,6,27,6,49.0541,33.2756,70.4574,10.2098,44.8951,33.3882,67.5994,7.1102,27.346,29.8332,51.2712,47.4556,0.1213,0.0958,50.0418,34.0357,70.4261,8.3079,44.0549,33.0526,65.44,10.3766,34.0508,26.5809,56.0644,54.0136,0.1172,0.09,68.8999,102.9085,90.2573,65.1178,106.3669,87.9585,1,2013-1332-1387
12,4,67.84408761,3888.763741,3,15,0,3,0,1,108,58,654,303,20,11,20,11,29,29,15,15,3,3,916,313,916,313,26,9,26,9,48.8128,30.2483,71.453,11.3821,41.6851,33.6299,68.8103,7.1927,23.6267,29.3473,56.1825,51.1288,0.0872,0.089,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,65.8817,104.48,93.9141,64.5188,113.0001,93.1225,0,2013-1393-1143
1,9,885.6323077,1299.081213,13,13,4,4,0,0,373,92,373,92,31,2,31,2,1,8,0,0,0,0,135,69,329,152,26,8,26,8,55.0078,36.5025,70.9974,8.0318,42.1006,32.9149,67.87,8.6072,31.5479,38.7568,54.6841,47.6858,0.1205,0.0965,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,64.6243,118.3677,91.9256,64.559,107.2784,92.8915,0,2013-1455-1211
7,2,1756.098244,549.6715262,1,4,0,0,0,0,79,29,228,160,27,7,27,7,28,28,20,20,11,11,881,237,954,296,27,5,27,5,55.7018,41.3747,75.9317,6.6426,45.4874,31.2046,68.0812,7.807,39.4261,33.2208,64.6497,51.1243,0.0743,0.1017,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,64.9974,116.5534,97.2293,67.9144,117.2188,93.7064,0,2013-1181-1166
15,7,1619.365269,3800.052405,0,0,0,0,0,0,39,27,39,27,24,10,24,10,5,12,1,5,0,3,280,170,465,251,22,10,22,10,52.3336,33.4307,66.9044,10.5012,46.9372,31.2827,69.289,8.4162,34.3876,37.8031,53.2311,56.4536,0.1254,0.1017,48.2759,32.7055,69.0738,11.4566,43.2897,31.7949,68.0077,8.2102,32.4084,32.3741,50.3209,56.7832,0.0994,0.0802,68.6871,102.1036,99.4723,66.8367,104.7737,88.8763,1,2013-1195-1361
3,11,1453.101718,841.0121466,12,12,6,6,3,3,412,165,447,185,26,7,26,7,2,16,0,9,0,1,123,80,510,225,20,12,20,12,54.2763,37.831,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,48.8768,33.6996,68.4555,15.7939,42.8209,33.8633,69.3694,9.1402,29.7224,34.6939,61.7178,56.1111,0.1171,0.1203,62.4927,113.9367,87.1551,63.0456,110.6366,95.1842,1,2013-1196-1278
1,9,211.0277119,770.9947815,1,6,1,2,0,1,82,81,272,177,27,6,27,6,5,14,0,0,0,0,157,74,467,237,23,9,23,9,52.024,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941,48.7961,32.8378,72.2772,9.4951,47.3248,35.3153,72.4299,8.0257,37.2608,29.4899,58.4019,51.5777,0.1161,0.0739,67.7947,120.4208,94.1769,67.0178,110.1654,99.0005,1,2013-1231-1396
8,1,537.759311,940.7824498,8,22,6,15,3,7,281,78,699,179,24,10,24,10,9,14,6,9,2,2,298,58,505,163,29,5,29,5,46.3368,37.2126,67.6656,7.8762,46.2729,34.407,70.2277,8.6118,30.9059,32.4466,60.2041,47.2564,0.1146,0.0947,52.8522,36.3636,73.6712,17.5801,39.2883,30.3342,68.6695,7.4227,28.9898,35.639,58.3756,50.6345,0.102,0.1043,70.615,111.353,95.3725,67.7027,110.3897,88.3561,0,2013-1242-1314
13,12,1665.009748,691.959587,0,0,0,0,0,0,140,137,265,248,21,9,21,9,0,0,0,0,0,0,151,86,172,99,26,8,26,8,49.2718,37.6978,73.719,8.2524,50.6241,30.2128,68.1985,10.6796,35.9917,24.5816,55.2239,50,0.1155,0.0874,49.4314,32.381,67.7829,13.6195,46.188,31.2176,66.3636,7.8261,32.9596,36.3636,45.8547,54.5665,0.1157,0.0811,66.4892,107.9554,96.5155,70.7719,110.4305,95.9562,1,2013-1247-1279
7,2,1255.300731,1785.966023,0,2,0,1,0,0,22,12,107,68,22,12,22,12,0,5,0,1,0,1,47,19,489,328,27,6,27,6,47.4576,31.8343,72.293,11.3523,47.0785,34.255,70.5357,8.9831,41.7284,35.2082,42.4608,53.3672,0.1033,0.0859,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,65.9896,107.5025,94.662,63.2544,111.2036,91.599,0,2013-1274-1228
2,10,104.3602499,833.3714214,6,10,4,5,2,2,247,72,349,103,26,7,26,7,1,1,0,0,0,0,61,38,61,38,22,11,22,11,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,51.8955,37.4459,73.1322,7.0087,48.7717,31.0694,72.3122,8.5088,43.7707,33.3333,58.2121,53.8202,0.0897,0.0929,64.306,111.7563,89.2588,69.3289,115.6354,100.0209,1,2013-1326-1235
2,3,1495.961805,1022.872441,0,5,0,1,0,1,47,19,489,328,27,6,27,6,4,4,2,2,0,0,119,53,133,70,23,8,23,8,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,63.2544,111.2036,91.599,64.9445,112.1973,94.3506,0,2013-1266-1274
6,2,708.8383884,3176.061985,1,5,1,3,0,0,94,42,214,89,25,7,25,7,6,10,4,5,2,2,247,72,349,103,26,7,26,7,50.5795,37.1034,74.9307,10.1515,43.4091,35.8234,71.0652,9.2715,37.5065,30.8539,54.0909,49.2347,0.0997,0.0916,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,66.9529,111.8518,94.4586,64.306,111.7563,89.2588,0,2013-1326-1112
1,4,819.9172221,466.7943223,1,6,1,2,0,1,82,81,272,177,27,6,27,6,29,29,15,15,3,3,916,313,916,313,26,9,26,9,52.024,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,67.7947,120.4208,94.1769,64.5188,113.0001,93.1225,0,2013-1393-1231
9,13,1926.863314,3844.445995,1,8,0,0,0,0,135,69,329,152,26,8,26,8,0,0,0,0,0,0,140,137,265,248,21,9,21,9,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,49.2718,37.6978,73.719,8.2524,50.6241,30.2128,68.1985,10.6796,35.9917,24.5816,55.2239,50,0.1155,0.0874,64.559,107.2784,92.8915,66.4892,107.9554,96.5155,1,2013-1455-1247
2,3,1706.014464,1571.175709,28,28,20,20,11,11,881,237,954,296,27,5,27,5,15,15,10,10,6,6,437,177,437,177,25,8,25,8,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,50.4077,34.0594,70.7965,11.0659,44.2636,30.0623,66.9967,8.8955,27.2384,34.3132,53.4038,51.0176,0.1248,0.1128,67.9144,117.2188,93.7064,64.3999,110.5066,89.6802,1,2013-1181-1277
15,3,1536.270299,1180.471558,0,0,0,0,0,0,39,27,39,27,24,10,24,10,12,12,6,6,3,3,412,165,447,185,26,7,26,7,52.3336,33.4307,66.9044,10.5012,46.9372,31.2827,69.289,8.4162,34.3876,37.8031,53.2311,56.4536,0.1254,0.1017,54.2763,37.831,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,68.6871,102.1036,99.4723,62.4927,113.9367,87.1551,0,2013-1196-1195
12,1,2573.961025,1196.485207,0,8,0,0,0,0,71,36,481,279,26,8,26,8,9,17,4,10,2,6,304,111,658,239,29,5,29,5,49.0541,33.2756,70.4574,10.2098,44.8951,33.3882,67.5994,7.1102,27.346,29.8332,51.2712,47.4556,0.1213,0.0958,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,68.8999,102.9085,90.2573,67.2329,112.1925,83.7994,0,2013-1257-1332
4,1,342.090242,787.1405861,3,7,0,2,0,0,117,84,410,259,26,7,26,7,9,14,6,9,2,2,298,58,505,163,29,5,29,5,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,52.8522,36.3636,73.6712,17.5801,39.2883,30.3342,68.6695,7.4227,28.9898,35.639,58.3756,50.6345,0.102,0.1043,64.9809,118.0446,96.465,67.7027,110.3897,88.3561,1,2013-1276-1242
3,4,1022.872441,466.7943223,4,4,2,2,0,0,119,53,133,70,23,8,23,8,29,29,15,15,3,3,916,313,916,313,26,9,26,9,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,64.9445,112.1973,94.3506,64.5188,113.0001,93.1225,0,2013-1393-1266
2,9,3176.061985,1926.863314,6,10,4,5,2,2,247,72,349,103,26,7,26,7,1,8,0,0,0,0,135,69,329,152,26,8,26,8,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.104,0.0679,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,64.306,111.7563,89.2588,64.559,107.2784,92.8915,0,2013-1455-1326
1,2,1196.485207,1706.014464,9,17,4,10,2,6,304,111,658,239,29,5,29,5,28,28,20,20,11,11,881,237,954,296,27,5,27,5,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,67.2329,112.1925,83.7994,67.9144,117.2188,93.7064,1,2013-1257-1181
4,3,342.090242,1180.471558,3,7,0,2,0,0,117,84,410,259,26,7,26,7,12,12,6,6,3,3,412,165,447,185,26,7,26,7,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,54.2763,37.831,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,64.9809,118.0446,96.465,62.4927,113.9367,87.1551,1,2013-1276-1196
9,1,1244.10657,511.0555057,1,8,0,0,0,0,135,69,329,152,26,8,26,8,9,17,4,10,2,6,304,111,658,239,29,5,29,5,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,64.559,107.2784,92.8915,67.2329,112.1925,83.7994,0,2013-1257-1455
4,4,949.191555,1256.70257,3,7,0,2,0,0,117,84,410,259,26,7,26,7,29,29,15,15,3,3,916,313,916,313,26,9,26,9,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,48.4659,33.477,67.497,19.3146,42.6791,28.341,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,64.9809,118.0446,96.465,64.5188,113.0001,93.1225,1,2013-1276-1393
4,1,949.191555,511.0555057,3,7,0,2,0,0,117,84,410,259,26,7,26,7,9,17,4,10,2,6,304,111,658,239,29,5,29,5,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.697,0.1593,0.083,64.9809,118.0446,96.465,67.2329,112.1925,83.7994,0,2013-1257-1276
16,16,584.8940237,925.3411835,1,1,0,0,0,0,33,30,33,30,15,16,15,16,3,3,0,0,0,0,191,205,191,205,19,14,19,14,50.2296,35.4916,73.9377,6.7119,54.5763,33.4052,73.3931,8.2645,43.3697,23.9299,46.1447,45.3125,0.0996,0.0816,47.0312,35.9823,75,8.6177,45.9898,34.9112,72.2533,8.0469,26.1396,36.5801,49.1503,54.0645,0.0849,0.0909,70.0667,108.3479,110.6783,63.2428,101.87,103.3696,0,2014-1107-1291
12,12,655.8331997,72.14652969,2,9,1,2,0,0,70,37,348,192,22,13,22,13,4,4,2,2,0,0,110,56,110,56,20,12,20,12,51.4658,30.4762,65.748,10.7504,47.2583,32.0786,71.2103,8.0782,25.4854,30.5959,49.0526,47.7086,0.073,0.0865,51.4815,34.8,68.8312,8.1513,47.395,35.2496,66.8033,11.9259,27.027,35.7104,57.1922,61.3551,0.0871,0.0831,66.0939,113.5673,103.4021,65.8305,112.7939,99.5766,1,2014-1301-1462
16,16,1509.878407,3231.134666,1,6,0,1,0,1,35,28,272,180,18,14,18,14,0,0,0,0,0,0,77,82,77,82,14,19,14,19,50.7031,35.7639,71.25,8.1081,48.862,35.6419,68.7395,10.5045,32.2689,29.6296,54.823,50.5568,0.0663,0.0936,44.2446,32.8969,68.2373,7.6993,48.6413,33.8028,72.3435,10.3417,35.4614,31.0431,52.0924,55.8865,0.0906,0.0742,67.3752,106.1519,112.1348,60.1565,103.2247,104.3188,0,2014-1142-1411
11,11,423.6439133,653.8606167,0,0,0,0,0,0,60,40,121,81,21,12,21,12,1,6,0,0,0,0,73,62,324,239,19,12,19,12,50.6164,31.8555,71.8072,11.6262,44.5078,34.5794,70.2128,9.4996,30.6338,27.62,49.5516,45.1174,0.0813,0.084,50.6259,35.0459,73.4967,13.4868,47.2862,31.6736,70.5539,7.7886,27.4836,37.2873,57.889,52.6119,0.1001,0.089,63.3134,113.5177,94.0612,70.8664,120.1418,102.5341,1,2014-1397-1234
10,7,441.8386882,555.682712,5,5,2,2,0,0,362,246,362,246,24,9,24,9,0,0,0,0,0,0,46,18,46,18,26,8,26,8,52.2586,37.8788,64.4872,11.938,46.0465,34.1716,69.2691,7.1745,36.8921,34.3845,56.6667,55.6364,0.067,0.0994,48.1351,38.7314,77.684,15.2318,42.1854,32.9685,66.417,8.9374,34.2738,32.6194,50.2575,51.7084,0.1066,0.0865,65.7167,110.323,98.1365,64.9789,109.4778,92.8815,0,2014-1163-1386
11,6,655.6956261,605.6514466,0,0,0,0,0,0,60,37,60,37,23,10,23,10,7,11,5,6,2,2,275,82,377,113,25,9,25,9,50.3639,37.7329,68.1319,7.2508,48.3384,33.2242,70.7083,12.0815,31.9128,31.5762,51.8717,51.1269,0.0911,0.0751,51.1129,32.4149,68.8525,12.2465,45.8658,29.2724,71.147,8.3466,32.9067,31.5537,49.9407,43.7582,0.1173,0.0624,65.2367,113.3938,101.3973,65.403,107.1348,89.8846,1,2014-1173-1326
1,16,1231.465019,1450.240009,13,13,7,7,3,3,447,168,482,188,32,2,32,2,3,3,0,0,0,0,191,205,191,205,19,14,19,14,51.3011,35.865,66.8966,8.6357,43.4688,33.0144,69.3291,8.8476,34.5817,31.2718,53.7566,47.7667,0.1117,0.0889,47.0312,35.9823,75,8.6177,45.9898,34.9112,72.2533,8.0469,26.1396,36.5801,49.1503,54.0645,0.0849,0.0909,63.1796,115.753,89.9943,63.2428,101.87,103.3696,1,2014-1196-1107
5,12,2798.064847,3631.541843,3,5,1,1,0,0,162,106,231,130,27,6,27,6,2,3,0,1,0,0,138,70,314,209,26,4,26,4,46.5596,33.5043,70.8049,15.9728,43.1606,32.0423,67.5159,9.1743,30.9033,32.5501,52.795,54.2029,0.1239,0.0819,49.6552,38.7097,72.4051,13.3215,44.9378,32.7935,70.798,9.7414,28.6154,30.4938,57.1429,50.5988,0.1102,0.0895,63.1591,107.8564,91.419,65.095,111.1981,96.2542,0,2014-1217-1153
13,4,3915.789297,2894.434324,0,0,0,0,0,0,60,38,60,38,25,7,25,7,10,18,5,11,3,7,339,116,693,244,29,5,29,5,48.7038,36.8794,66.3395,15.2257,43.9939,32.6693,69.9791,12.3331,30.7022,27.7501,52.1739,52.774,0.1151,0.0873,52.657,36.7816,66.087,12.455,44.3485,28.6195,68.0683,7.1084,35.0806,29.9546,54.0438,49.2366,0.1449,0.0662,69.5289,106.0143,96.6537,68.9392,117.3621,90.5955,0,2014-1257-1264
2,15,680.0447414,840.8612839,4,8,1,3,1,1,147,93,440,268,25,8,25,8,2,2,0,0,0,0,189,184,189,184,20,12,20,12,52.6936,40.1763,76.2663,6.2723,50.1782,31.8038,73.1123,8.4175,40.0605,31.0565,55.5556,48.2873,0.0821,0.0778,47.41,34.6473,66.5421,4.1899,49.6276,32.8605,68.6441,9.3064,29.7347,28.2565,51.2023,44.9405,0.0955,0.0854,62.8211,122.2637,101.6228,61.9795,100.9265,102.7681,1,2014-1276-1459
13,4,3422.38595,2618.872683,0,0,0,0,0,0,115,140,115,140,25,9,25,9,16,16,11,11,6,6,465,186,465,186,26,8,26,8,49.5293,34.663,71.1351,8.5121,49.6194,32.6866,69.3649,9.5583,34.4877,31.6785,40.2778,44.2308,0.0835,0.0686,52.1076,39.2082,70.7418,13.4052,43.5285,33.1579,72.9795,7.9942,36.2668,36.9291,62.207,49.5716,0.1023,0.0846,72.1442,110.9047,105.6262,65.6191,117.2647,96.5119,0,2014-1277-1174
